add_date,shop_id,product_id,category_id,price,title,old_price
2024-05-17 15:06:54,350,1473389,6931,1390,24980 48557 37183 55896 38986 23103 30117 49249 33649 61153 12531 61429,2790
2024-08-16 03:07:10,350,4989078,2111,200,38730 46732 4703 56089 60036 63016 54521,290
2024-09-30 03:07:09,350,5273094,1491,8990,23650 56144 46732 26240 12643,17990
2024-09-30 03:07:09,350,6181441,8859,1500,43899 49598 46732 20284 13945,1500
2024-03-15 05:06:44,350,3852919,14813,4990,63332 43620 25912,9990
2024-09-30 03:07:09,350,5215405,530,1290,25402 46732 26240 64766,1990
2024-09-30 03:07:09,350,1973007,8916,11390,42899 60053 15154,11390
2024-05-17 15:06:54,350,373051,8289,2320,24586 36072 51404 59116 44972 62124 12174,2320
2024-09-30 03:07:09,350,6335627,984,4690,55847 56144 14332 9335,6990
2024-09-30 03:07:09,350,6173093,14549,1990,23706 3821 48557 44342 13144 4424 14078 25314 56629 52229 55986,1990
2024-09-30 03:07:09,350,4897450,1491,1390,32026 48557 56388 44342 46732 53222 13014 34670,1890
2024-05-15 06:07:42,350,1064551,63,790,28812 2064 33867 20295 49588 56001 53887,1590
2024-03-31 05:08:16,350,1514277,10761,4590,18143 20238 64608,1590
2024-09-25 00:07:10,350,6438958,50448,4590,56372 46732 35872 26240 58908,4590
2024-09-30 03:07:09,350,5893092,493,7990,55847 56144 46732 26240 492,15990
2024-09-30 03:07:09,350,5408183,919,4270,55088 19652 48557 55231 46732 26240 24600 11031,6590
2024-09-15 03:07:06,350,4896301,14543,1390,23650 1620 36084,1990
2024-09-30 03:07:09,350,1368596,8916,590,9375 40244 6211 62531 4939 20063 3554 17614,590
2024-09-14 03:07:08,350,6218146,208,12990,42699 46732 26240 14332 9178 19785 42060 27783,25990
2024-09-30 03:07:09,350,5902649,991,27500,24061 51404 40466 43664 56388,37900
2024-09-30 03:07:09,350,6189829,14552,12190,47442 48557 27128 41410,26590
2024-09-30 03:07:09,350,5394722,8908,2290,5814 46732 7864 60114 62124 12174,4590
2024-09-30 03:07:09,350,683395,367,990,25402 64080 46732 26240 9191,1990
2024-04-02 17:06:48,350,608599,9164,290,24887 48557 44342 492,290
2024-04-22 06:07:11,350,6331693,460,490,37868 36179 46732 11076 48557 54856 56089 14332 9041 22408,490
2024-05-15 06:07:42,350,1360022,302,5280,38721 46732 26727 32899,10560
2024-09-30 03:07:09,350,4062237,455,3700,38721 46732 26240 48557 63036 35267 54840,3700
2024-09-30 03:07:09,350,6399563,410,16190,37658 56144 60993,16190
2024-09-25 00:07:10,350,6714020,50448,1320,1007 52390 51404 14763 28954,1890
2024-09-25 00:07:10,350,6691499,479,4100,50744 33460 46732 50467 17111 17852,4100
2024-09-25 00:07:10,350,6635692,50448,5340,20246 58457 46732 26240 64608,7490
2024-09-30 03:07:09,350,6114705,800,7490,6214 51260 55104,7490
2024-09-30 03:07:09,350,6126822,874,2570,44467 60054 57163 9410,2570
2024-09-30 03:07:09,350,3716274,1702,7490,57651 50177 11273 19712 21991 60671 61868 12531 61429,14990
2024-09-30 03:07:09,350,5239446,7086,13390,20246 58457 46732 26240 54840,19990
2024-09-30 03:07:09,350,5923072,292,3990,54940 64438 33867 40573 44630,3990
2024-09-30 03:07:09,350,5387288,8916,2490,25402 302 46732 30796 25569,3390
2024-09-30 03:07:09,350,985842,8916,2590,20251 49648 39116 61986 24364 1770 41707,2590
2024-09-30 03:07:09,350,6186021,183,42990,55847 56144 46732 29313 42949,42990
2024-09-30 03:07:09,350,1574281,2250,5800,4736 48557 44342 60036 63016,5800
2024-09-30 03:07:09,350,5046617,786,7990,7027 48557 34367 61949,7990
2024-04-26 06:07:23,350,1780056,7086,1790,20583 28258 46732 26240 44630,3590
2024-03-27 05:06:44,350,3467128,59,3990,55088 46732 19785 33867 42593 32899,7990
2024-09-30 03:07:09,350,6126504,9164,1690,63572 46732 2915 52411 20330,1690
2024-09-30 03:07:09,350,5121226,8927,620,6048 46732 52558 40366 51935 60034 27537,620
2024-09-30 03:07:09,350,5061517,183,7690,55088 302 33867 40573 46732 29313 42949,10990
2024-09-25 00:07:10,350,6445905,50448,14990,10755 56144 619 59183,14990
2024-09-25 00:07:10,350,6861880,50448,19990,38721 46732 29313 52878 55620 50785 27537,19990
2024-09-30 03:07:09,350,5450204,8183,3990,53341 384 40598 48557 27128 30762 63713 61701,3990
2024-09-14 03:07:08,350,3885965,2099,630,1007 20621 46732 49152 30790 43664 27537,1690
2024-09-30 03:07:09,350,4044343,6931,2090,25570 29274 52513 39198 45825 17614,2990
2024-09-19 03:07:08,350,5401445,207,25990,55847 56144 46732 26240 7829,39990
2024-09-30 03:07:09,350,5439284,908,2090,1007 3137 46732 27363 5491 52045 25810,2990
2024-09-25 00:07:10,350,7063538,56307,26120,25118 302 33867 51103 14332 9335,26120
2024-07-11 03:07:05,350,647608,493,1290,56372 62124 12174,2590
2024-09-25 00:07:10,350,6920734,56307,1530,19624 26558 46732 13039 14078 47300,2190
2024-06-15 03:07:01,350,980100,231,16590,2944 36072 46732 32445 42060 44972 54840,33190
2024-09-25 00:07:10,350,7040503,56577,13900,42899 48557 56029 24258 44188,13900
2024-09-30 03:07:09,350,3715768,295,1490,56372 46732 13039 44630,2990
2024-09-30 03:07:09,350,5218223,6567,26290,36101 7258 51404 59116 23931,38990
2024-09-30 03:07:09,350,1213392,660,2310,11739 23078 47873 35198,4690
2024-09-30 03:07:09,350,827305,1801,1040,36102 60036 63016,1490
2024-07-24 03:07:02,350,6103264,1213,6910,32496 24014 46732 26240 47104 23572,9590
2024-09-30 03:07:09,350,6125356,493,3400,33954 46732 23819 15463,3400
2024-09-30 03:07:09,350,6429312,8927,2990,25654 47592 12721,5990
2024-09-30 03:07:09,350,5119121,9085,19640,53697 3547 48437 44342 5020 1611 3843o 24258 44182 57420,19640
2024-09-30 03:07:09,350,1406904,1465,5792,36670 492,5792
2024-07-16 03:07:04,350,4826980,1477,5290,4736 46732 50594 2333 14357 27783,7590
2024-03-27 05:06:44,350,4843916,15008,1090,55088 46732 19785 33867 53818 57163 50470 27168,1090
2024-08-29 03:07:07,350,6287666,984,2090,55847 56144 46732 43702 26240 42714 55456,2990
2024-04-26 18:07:53,350,753099,347,2390,17751 31297 15284,2390
2024-04-23 18:06:56,350,5926763,208,28790,47720 42250 60036 63016,32890
2024-09-30 03:07:09,350,6359660,1221,2090,33954 46732 4703 56089 37040,2990
2024-06-23 03:07:03,350,1870032,10999,1370,11343 12184 51404 59116 8133 21857 44630,2790
2024-09-30 03:07:09,350,1868012,60,1290,63332 42692 46732 26240 48557 24067 17614,1290
2024-09-29 03:07:10,350,4847428,538,4621,10963 46732 33614 33867 40573 32899,6253
2024-09-25 00:07:10,350,7040448,56307,6190,23562 44106 56973 11167,6190
2024-03-27 05:06:44,350,3763752,9202,1190,25402 10452 30964 1629 10555,1190
2024-09-30 03:07:09,350,4846116,7080,5390,51526 48557 44342 48689 64608,7990
2024-09-30 03:07:09,350,6497496,7332,1250,10406 302 48557 54856 56089 22962,2500
2024-09-30 03:07:09,350,5452624,366,3190,30035 28258 22485,4990
2024-09-30 03:07:09,350,3647020,869,2810,50505 19579 48557 44342 46732 26240 46732 26240 34670,4590
2024-09-30 03:07:09,350,5398090,1139,26872,5814 46732 49152 30790 49772 46367,43752
2024-09-30 03:07:09,350,5406942,259,3790,18143 60053 46732 26240 60036 63016,5990
2024-09-30 03:07:09,350,6210211,1702,11590,57651 50177 21857 24600 26227 23419,13990
2024-09-30 03:07:09,350,4820980,1478,5990,42899 46732 11076 61429 26240 44174 22275,11990
2024-09-30 03:07:09,350,6119906,7402,7790,41917 39399 49648 43006 46732 23819 48557 54856 56089 37040,7790
2024-09-11 03:07:24,350,5911649,369,3040,29343 7829 46732 29313 52878 14810,4490
2024-09-30 03:07:09,350,5007119,1234,3030,32496 51404 58787 46737 21991 33471 44630,4290
2024-09-25 00:07:10,350,6665820,50448,2550,8615 36072 31787,3790
2024-04-29 06:07:39,350,6213719,8859,3090,24887 29283 20318 58823 21509,4190
2024-09-17 03:07:10,350,5682855,8916,6990,13863 48557 20488 44106 9531 17614,6990
2024-09-30 03:07:09,350,5235075,268,7790,56815 36072 33867 24337 40582 43664 56388,11990
2024-09-30 03:07:09,350,4056738,664,8300,30645 18493 48557 58077 46732 13039 55456,10290
2024-09-18 03:07:18,350,3889039,1582,1080,20246 58457 46732 26240 1241 51054,2160
2024-09-30 03:07:09,350,6313693,304,3000,54940 42789 46732 29313 52878 60036 63016,3000
2024-09-30 03:07:09,350,6273246,2099,11490,47520 48557 54856 56089 31924 27537,22990
2024-09-25 00:07:10,350,7061546,56307,22800,39619 46732 44819 33867 40662 13486 25619 22018,22800
2024-07-09 03:07:06,350,5063042,7081,8990,30645 46732 11076 33867 42351 43664 56388,17990
2024-09-30 03:07:09,350,5389176,619,9190,55088 33867 3988 26475 49196,11990
2024-09-30 03:07:09,350,5064686,455,890,20246 58457 46732 26240 51404 14763 61868 12179,1290
2024-09-30 03:07:09,350,6191837,14569,26990,57255 23737 11593,26990
2024-09-30 03:07:09,350,5309931,369,6290,30744 37270 46732 29313 43664 27537,8990
2024-09-30 03:07:09,350,3777721,619,1190,1007 55847 44630,2390
2024-09-19 03:07:08,350,4078435,410,17190,55847 46732 29313 33867 5491 52045 25810,17190
2024-09-06 03:07:04,350,6193355,56751,10990,6007 13468 46732 26240 5491 52045,10990
2024-08-19 03:07:09,350,6409007,318,1190,30035 28258 33867 28591 52513 44630,1990
2024-09-25 00:07:10,350,6874588,50448,2490,1007 55847 31787,2490
2024-09-30 03:07:09,350,5162108,2256,1590,30645 48557 55231 42060 33867 58514 63323,2390
2024-09-30 03:07:09,350,1866900,8916,3790,14034 60890 48557 39198 60114 60937 54521,3790
2024-09-30 03:07:09,350,1405950,222,3490,35922 42789 46732 26240 32034 1300 28935 37458 59308 17226,6990
2024-03-06 17:08:17,350,1703157,1264,1990,16570 32535 46732 29313 52878 492,5990
2024-09-30 03:07:09,350,6531220,1023,5500,19624 18423 46732 26240 48557 56089 42060 55796 26227,9500
2024-09-30 03:07:09,350,5484599,7086,1990,37658 46732 26240 48557 38176 40385,1990
2024-09-30 03:07:09,350,673019,8859,990,13863 48557 19247 33867 20295 34670,990
2024-09-25 00:07:10,350,6854486,50448,3590,1007 41814 60036 63016,3590
2024-09-30 03:07:09,350,5912621,1223,3590,2942 48557 55231 61700 42714 35267 23419,4990
2024-09-25 00:07:10,350,6885413,50448,10490,29343 7829 46732 4703 56089 24258 44188 22563,14990
2024-09-17 03:07:10,350,5100869,1845,26990,13863 48557 57075 21991 52513 29988 13945,26990
2024-09-30 03:07:09,350,5408608,6568,7900,25318 48557 37183 42060 54840,11372
2024-09-25 00:07:10,350,6940112,50448,10090,36101 7258 46732 29313 43664 27537,10090
2024-09-30 03:07:09,350,5123007,972,3990,47442 33867 4958 55796 19774 35267 58908,5990
2024-09-30 03:07:09,350,761760,7975,1040,39570 52572 55620 50785 27537,1490
2024-09-30 03:07:09,350,616098,2341,2590,32496 17146 46732 26240 20320,2590
2024-07-27 03:07:02,350,5362250,2296,2740,20246 43620 48557 7635 10505 24689,5490
2024-09-30 03:07:09,350,618254,1047,2060,37558 46732 26240 55524 10838,2990
2024-09-30 03:07:09,350,6630061,2264,12490,57651 62189 2957 34446 17614,24990
2024-09-30 03:07:09,350,5010758,7086,9190,12739 33867 42593 44630,12990
2024-09-30 03:07:09,350,4051068,14549,3100,57255 42862 619 31861 15359 55793 52229 55793 55793,4290
2024-09-30 03:07:09,350,3195830,1842,4990,30744 45900 46732 15745 42060 57163 47333 48284 31787,4990
2024-09-30 03:07:09,350,5435661,295,4390,56372 7258 46732 29313 52878 14236 43664 56388,5990
2024-08-29 03:07:07,350,5095621,246,2550,56815 63264 63975,3790
2024-06-12 03:07:51,350,4008261,1149,2190,57651 10849 46732 33875 19785 15357 6929 10898 34345 32899,2190
2024-09-30 03:07:09,350,3845646,839,4432,30744 45900 48557 44342 53894 2445,8923
2024-09-30 03:07:09,350,6675120,37795,530,59718 32750 14332 15670,530
2024-09-30 03:07:09,350,5223964,14546,12190,32026 36072 18106,15990
2024-09-25 00:07:10,350,7065009,56307,5990,58667 60457 6844,5990
2024-09-30 03:07:09,350,5130438,551,1110,58447 63132 46732 33875 48557 1896 45255 20929 23931,1590
2024-09-30 03:07:09,350,6412194,455,2490,32225 40244 15222 46732 29313 53460,2490
2024-09-30 03:07:09,350,4024921,237,1890,30744 45982 46732 33875 33867 49415 31924 27343,2790
2024-09-30 03:07:09,350,3742542,183,2790,55088 20530 21857 46732 26240 51404 14763 49213 59116 34670,5590
2024-03-19 17:08:16,350,1749642,9202,1100,31085 49648 7828,1100
2024-09-30 03:07:09,350,6183942,1702,9390,57651 48557 55231 46732 26240 17912 22003,12990
2024-09-25 00:07:10,350,7068024,56307,600,3451 42222 7777,600
2024-09-26 03:07:08,350,6681820,379,5490,50505 1626 46732 26240 22618 7829,5490
2024-09-25 00:07:10,350,6394166,50448,3490,13863 48557 47175 34670 46732 26240 3580,4990
2024-06-01 03:07:25,350,4973128,838,2950,37449 20529 34471 12179,3290
2024-09-30 03:07:09,350,6096494,228,5590,36101 46732 26240 2328,7990
2024-09-30 03:07:09,350,6121199,7076,300,1621 63132 46732 43702 62517 30117 51009 37281,400
2024-09-30 03:07:09,350,5931839,7295,1690,47442 15430 21279,1690
2024-09-30 03:07:09,350,3739564,379,5490,55847 56144 46732 26240 27944 27497 15838,10990
2024-09-30 03:07:09,350,1772085,7402,15290,52094 51404 63389 54151,20990
2024-09-30 03:07:09,350,5881785,2342,1190,23650 46732 12251 48557 25314 1751 44150,1990
2024-06-28 03:07:06,350,5897880,302,7490,30744 37270 46732 29313 52878 23931,14990
2024-09-30 03:07:09,350,6363677,1491,10990,47490 46732 26240 492,10990
2024-09-30 03:07:09,350,6373817,984,3490,55847 56144 44630,4990
2024-06-15 03:07:01,350,6233509,471,5990,28812 46732 26240 3547 54840,5990
2024-09-30 03:07:09,350,6109566,619,990,56372 21497 48557 55236 46732 26240 14497,990
2024-09-25 00:07:10,350,6827111,50448,3490,55088 51404 40466 48557 44342 44630,4990
2024-09-30 03:07:09,350,5350778,2255,990,37442 48557 44342 42060 15334 12437 54542 20235 39198,1490
2024-09-30 03:07:09,350,6181638,8865,2090,9006 29590 48557 54856 56089 24258 44188 22563,2990
2024-09-30 03:07:09,350,4803885,8735,2190,25632 62124 12174,2190
2024-09-30 03:07:09,350,4919322,15788,14390,56372 46732 26240 13745 9150 14763,17990
2024-09-30 03:07:09,350,1412527,8863,2950,57651 11273 53888 3139,5900
2024-09-25 00:07:10,350,6327047,50448,2090,28812 36072 55620 50785 27537,2990
2024-03-10 17:08:46,350,608048,7332,1590,55088 51404 14763 33867 51103 40025,1590
2024-09-30 03:07:09,350,5021169,241,13590,38721 36072 42593 27537,13590
2024-09-30 03:07:09,350,6450093,327,3900,55847 56144 48557 44342 44630,3900
2024-09-30 03:07:09,350,5945339,7086,10990,37658 46732 52411 26467 21610,10990
2024-03-26 05:06:54,350,3636652,1939,760,18203 52572 46732 7068 33867 24337 37669,1090
2024-09-30 03:07:09,350,2688654,1034,8390,36101 7258 14810,11990
2024-09-30 03:07:09,350,3622997,15541,990,20246 58457 46732 26240 44630,1990
2024-09-30 03:07:09,350,5086434,230,4670,47827 64080 34670,6590
2024-09-30 03:07:09,350,3857045,244,2790,56372 46732 33875 54840,3990
2024-09-30 03:07:09,350,1761598,7086,2940,20246 58457 46732 26240 52269,5890
2024-08-09 03:07:08,350,5136883,504,3990,20246 58457 46732 26240 31787,3990
2024-09-30 03:07:09,350,3194021,1869,18390,57651 46732 43702 29313 12531 61429,26990
2024-09-30 03:07:09,350,3752051,232,11390,3898 51816 50177 61116,15990
2024-09-30 03:07:09,350,6186212,915,1810,50466 45307 54363 29988 12531 61429,2190
2024-09-30 03:07:09,350,5932406,256,16790,25402 6543 19629 38418,16790
2024-09-30 03:07:09,350,5925835,56,7990,13863 48557 57075 21991 33993 33972 9007 41501 26467 51404,15990
2024-04-16 18:07:51,350,1754655,2260,1190,42699 46732 26240 44630,1190
2024-09-07 03:07:05,350,6542514,40543,590,55088 46732 55201 26240 33036 23419,990
2024-09-08 03:07:42,350,3716251,830,3690,48801 24308 48415 46377 61949,3690
2024-05-15 06:07:42,350,1559663,59,270,33343 7414 18329 48689 18878 13204,590
2024-09-30 03:07:09,350,3743033,366,2090,20246 33460 35910 22962 12783,2990
2024-04-20 06:07:51,350,5220073,1418,5190,57651 37413 15106 13945,10390
2024-09-30 03:07:09,350,4826591,619,8990,55805 56144 46732 26240 44630,17990
2024-09-30 03:07:09,350,4988856,984,17590,20246 58457 46732 26240 55456,25990
2024-09-30 03:07:09,350,6365870,984,4890,55847 56144 48557 14637 53888 27117,6990
2024-09-30 03:07:09,350,5313873,1873,10290,55088 46732 49648 18423 12721,14990
2024-09-13 03:07:06,350,4970942,227,20990,41086 11358 14810,29990
2024-09-30 03:07:09,350,6072429,869,1740,51526 46732 11076 33867 14541 44630,2490
2024-09-30 03:07:09,350,272294,7975,17490,55847 48557 55231 42060 55456,17490
2024-09-30 03:07:09,350,4127041,14603,7490,24298 30537 12183,14990
2024-06-28 03:07:06,350,5886872,555,7760,37868 46732 33875 42060 13039 51404 59116 37669,11490
2024-09-30 03:07:09,350,6185374,1256,2500,18169 33867 40573 23931,4000
2024-09-30 03:07:09,350,1414316,1450,4290,32026 46732 19785 59718 55620 50785,8590
2024-09-30 03:07:09,350,6276429,1406,8990,57651 50177 11273 49135 24942,8990
2024-09-30 03:07:09,350,1690015,2251,1290,63442 37279,1290
2024-09-30 03:07:09,350,3473721,244,11890,47578 61890 46732 26240 2895 56938 20330,18990
2024-09-30 03:07:09,350,3837825,2260,900,17301 7258 46732 39792 54840,1290
2024-09-25 00:07:10,350,6782986,50448,10990,10963 782 46732 61904 60036 63016 54521,10990
2024-09-30 03:07:09,350,3193564,7086,10490,17751 31379 46732 49384 23103 43664 56388,14990
2024-09-30 03:07:09,350,5074821,984,890,54940 42789 46732 26240 33867 52878 34670,1790
2024-09-30 03:07:09,350,5316543,7086,970,54940 9802 46732 61904 49877 49772 46367,1390
2024-09-30 03:07:09,350,6293382,2260,14990,4736 48557 55231 42060 52422 44630,14990
2024-09-25 00:07:10,350,4933897,50448,4990,29343 7829 46732 33875 14078 10505 24689,4990
2024-09-30 03:07:09,350,1734757,1857,2390,80241 45608 49811 20845 1839,5990
2024-09-29 03:07:10,350,2776949,56,2590,50569 60036 63016 54521,2590
2024-03-16 05:06:44,350,6486243,2122,5990,4736 46732 4703 44962 48437 38485,5990
2024-09-30 03:07:09,350,6182404,1853,17990,63332 42442 55456,17990
2024-09-30 03:07:09,350,5893540,2176,3990,3898 51816 50177 37619 30502 20239 5487 50383,7990
2024-09-30 03:07:09,350,1536396,950,700,54940 13468 51404 14763 46732 13039 44630,700
2024-09-30 03:07:09,350,1870893,59,1990,37658 46732 11780 33867 40573 42060 26240 63323,1990
2024-09-24 00:07:10,350,1816505,8859,10700,5814 33867 18438 61116,13290
2024-09-25 00:07:10,350,6606779,50448,15990,56372 7258 46732 38594 42060 47333 63267 1241 51054,15990
2024-09-30 03:07:09,350,5193091,1085,10890,17751 31297 23931,10890
2024-09-17 03:07:10,350,3855021,203,1990,37449 56144 46732 26240 44630,3990
2024-09-30 03:07:09,350,6158736,363,2090,57651 62189 52572 14332 9335,2990
2024-09-30 03:07:09,350,5275052,433,1990,56372 34670,3990
2024-09-30 03:07:09,350,5403731,1211,37992,55088 12174,119992
2024-07-15 03:06:48,350,4884889,666,1810,55847 49648 46732 26533 26240 24258 44188 22563,3630
2024-09-30 03:07:09,350,5936084,8873,2990,59848 56729 6219 21857 46732 61904 51404 14708 62028 60114 37669,5990
2024-09-30 03:07:09,350,5932723,183,2990,55088 46732 29313 52878 14059,5990
2024-05-20 03:06:59,350,5986023,227,1390,4898 48343 52411 20330,3990
2024-09-25 00:07:10,350,7096632,56307,17700,15262 13844 4437,17700
2024-09-25 00:07:10,350,6780675,50448,32990,1007 55847 27783,32990
2024-06-15 03:07:01,350,893998,379,250,35922 48557 25314 44630,250
2024-09-30 03:07:09,350,3739270,295,690,56815 9141 46732 26240 14497,990
2024-09-30 03:07:09,350,5207157,243,5712,38721 51404 59116 11790 46732 26240 34670,7512
2024-09-30 03:07:09,350,788632,6588,10690,5814 19652 33867 25074 46732 26240 10505 24689,10690
2024-09-30 03:07:09,350,6567861,984,7650,17301 7258 46732 19785 9141 51404 59116 34670,10790
2024-09-30 03:07:09,350,5022558,7951,4490,50466 50785 20869 46732 19785 59718 61670,4490
2024-07-19 03:07:45,350,6448983,8916,990,59848 33437 302 39653 40633 37560,1190
2024-05-13 06:07:47,350,5071265,2250,8990,5814 37270 5491 52045 25810,8990
2024-09-30 03:07:09,350,6374698,183,35990,3898 51816 33867 42593 42949,35990
2024-09-12 03:07:05,350,1865730,8925,1870,34354 48557 44342 48068,1870
2024-09-25 00:07:10,350,6451408,50448,8390,5814 13466 46732 37601 43664 56388,11990
2024-09-30 03:07:09,350,5486582,2010,12190,20184 46732 38594 27944 48211,15990
2024-09-30 03:07:09,350,3625399,14543,8490,57255 3821 33867 25074 37040,16990
2024-09-30 03:07:09,350,1773243,184,1190,56372 46732 9113 33867 63785 12531 61429 12531 61429,1190
2024-09-30 03:07:09,350,4965429,254,13290,56372 46732 26240 9819 25569,26590
2024-09-30 03:07:09,350,5248473,7079,5530,20246 58457 46732 29313 63323,7190
2024-09-30 03:07:09,350,6331408,56,11890,38034 48557 19278 44342 46732 26240 37820,11890
2024-09-30 03:07:09,350,3883798,7332,1790,19624 28258 12179,1790
2024-09-30 03:07:09,350,6181260,7086,5990,20246 58457 46732 29313 52878 60457 6844,11990
2024-09-30 03:07:09,350,1677084,14546,8990,57255 3821 20239 51404 24258 44188,17990
2024-06-08 03:07:01,350,6331337,16312,830,30035 60233 33867 51103 34670,1190
2024-09-30 03:07:09,350,3864354,6567,3990,13863 48557 46589 48345 20409 18329 44770 39975 17050 28971 20330,3990
2024-08-12 03:07:04,350,3615520,14546,18190,47442 46732 19785 48557 25388 42060 46732 4703 56089 21991 24003,25990
2024-09-30 03:07:09,350,5192677,2179,11990,43899 17146 46732 48131 60457 6844,11990
2024-09-30 03:07:09,350,5080213,295,7590,56372 33867 20142 46732 26240 55456,12990
2024-09-30 03:07:09,350,6315452,7080,11990,55088 302 33867 40573 46732 26240 12643,11990
2024-09-25 00:07:10,350,6474058,50448,2290,28812 36072 46732 29313 43664 56388,2290
2024-04-07 05:07:07,350,5331615,363,2840,20246 58457 46732 26240 53855,3900
2024-09-30 03:07:09,350,5420429,2263,12990,50557 33867 57237 37422 64608,12990
2024-05-27 02:07:26,350,6376715,856,2790,57422 52422 64942 37189,2790
2024-07-29 03:07:04,350,3535703,356,4290,5814 46732 49152 30790 43664 27537,8590
2024-09-30 03:07:09,350,4779699,2347,14370,30744 37270 46732 23611 26240 31787,29790
2024-07-01 03:07:05,350,1836578,6588,290,21321 46732 29313 52878 44717 27517,290
2024-09-30 03:07:09,350,1872100,1648,3450,42699 46732 39198 33867 53818 14763,6790
2024-09-30 03:07:09,350,5047577,271,2020,1007 25402 302 34670,2890
2024-09-30 16:07:09,350,5088393,379,4400,37868 46732 43702 43664 56388,6290
2024-09-25 00:07:10,350,6729011,50448,1300,25402 48557 44342 42060 50785 27537,2600
2024-09-30 03:07:09,350,3965418,7086,1890,20246 33460 46732 65388 33867 40573 23931,3790
2024-09-30 03:07:09,350,1575142,1139,2590,32496 56144 46732 26240 51404 58756 59116 37180,2590
2024-03-23 05:06:47,350,1637858,8925,5300,26873 40244 50681 55820 41518 30353 34840 54204 12211 64890,5300
2024-09-25 00:07:10,350,6744297,50448,25990,29343 7829 46732 8610 12179,25990
2024-09-30 03:07:09,350,4959370,8916,570,20583 40244 22382 47300,1150
2024-09-30 03:07:09,350,5134827,347,1290,20246 58457 46732 26240 25569,2590
2024-09-25 00:07:10,350,6124831,50448,38490,37678 40244 60114 5491 52045 25810,38490
2024-09-30 03:07:09,350,4899485,7086,1290,55088 302 33867 28591 52513 46732 26240 54840,2590
2024-09-25 00:07:10,350,6822162,50448,2500,38730 46732 23819 52878 16382,2500
2024-09-30 03:07:09,350,5994893,7086,11990,55088 33867 28591 52513 55620 50785 27537,23990
2024-09-30 03:07:09,350,6154276,252,14999,"57651 50697 35150 56,62531 17614",17398
2024-09-30 03:07:09,350,4890785,1462,3990,33954 46732 33875 47300,5990
2024-09-25 00:07:10,350,6622466,50448,7500,29388 48557 44342 3078 37302 38418,7500
2024-09-30 03:07:09,350,5882328,252,6490,37658 56144 51404 14763 46973 55201 21708,12990
2024-09-30 03:07:09,350,5402495,207,15490,36101 46732 52527 56089 43664 56388,21990
2024-09-30 03:07:09,350,6429511,460,6290,29722 6766 53376 13016 61723,8990
2024-09-30 03:07:09,350,6189254,984,15990,55847 56144 46732 26240 60036 63016 54521,15990
2024-09-29 03:07:10,350,4877086,424,16500,19624 3137 33867 40573 20346,27090
2024-09-25 00:07:10,350,6827455,50448,44990,47520 12292 46732 18423 27897 43664 56388,44990
2024-09-30 03:07:09,350,5256261,8859,8990,59848 33437 20861 28834 39198,8990
2024-08-15 03:07:06,350,5459788,7076,23990,12739 35915,23990
2024-09-30 03:07:09,350,2776443,7086,10490,30744 45900 46732 26240 12531 61429,14990
2024-06-28 03:07:06,350,1627153,619,10160,30744 63132 59462 44630,13090
2024-09-30 03:07:09,350,6168922,8916,10490,24544 62094 13088 60057,10490
2024-07-15 03:06:48,350,1482795,8873,1290,39298 62567 48557 25314 63323,3490
2024-05-15 06:07:42,350,545950,2123,16990,39298 56729 51404 40466 52042,33990
2024-09-30 03:07:09,350,2726539,9164,3490,39608 52815 17111 3433 48363,3490
2024-09-30 03:07:09,350,6162350,6567,2090,12669 17943 11711 46732 61904 59236,2990
2024-09-30 03:07:09,350,3737207,379,3180,29343 1926 51404 59116 43664 56388,4190
2024-09-30 03:07:09,350,4191334,1068,1210,38721 46732 26533 26240 43096,2410
2024-09-30 03:07:09,350,4040091,9164,1990,30645 18493 63776 20529 46732 26240 20149 20149,1990
2024-09-30 03:07:09,350,6192124,1886,1250,37577 48557 61343 46732 45661 52878 62233 20769,1790
2024-09-30 03:07:09,350,4806003,908,5190,30035 28258 22480 20430,7990
2024-09-30 03:07:09,350,6344590,243,12690,57651 62189 23582 43215,17990
2024-09-30 03:07:09,350,6187121,2178,7690,55088 302 33867 40573 46732 29313 23931,10990
2024-03-27 05:06:44,350,5408938,367,4090,6214 36072 46732 62922 58359,4090
2024-09-30 03:07:09,350,5499039,9164,9990,23569 46732 26240 7951 23944 17614,9990
2024-09-30 03:07:09,350,1833501,368,1990,20246 58457 46732 20192 53887,3990
2024-03-27 05:06:44,350,5941835,59,6990,42699 44630,9990
2024-04-06 05:07:30,350,1403809,8873,3690,43366 38343 34670,3690
2024-09-30 03:07:09,350,1322491,919,3000,55088 302 33867 40573 46732 39198 6545 24258,10000
2024-09-30 03:07:09,350,6143583,295,7490,56372 48557 44342 46732 57151 26240 11658 23931,14990
2024-09-30 03:07:09,350,2728227,14579,5990,"35922 42789 33867 47577 14424, 23243 45216",9990
2024-09-30 03:07:09,350,1822046,1227,380,33705 46732 26240 20430,780
2024-09-30 03:07:09,350,1071849,78,1340,17301 7258 46732 10301 14763 60289,2690
2024-09-30 03:07:09,350,614105,15008,1490,23049 46732 4703 47718,1490
2024-09-25 00:07:10,350,6511531,50448,8990,36101 7258 37040,8990
2024-09-30 03:07:09,350,5361065,364,790,30035 49013 46732 29313 52878 45725,1590
2024-09-30 03:07:09,350,6271578,2109,10490,38730 46732 4703 56089 45917 51644,14990
